[I 221224 16:43:59 DICE:205] {
      "resume": false,
      "env": "KuaishouEnv-v0",
      "is_softmax": true,
      "l2_reg_dnn": 0.1,
      "num_trajectory": 200,
      "force_length": 10,
      "epsilon": 0,
      "top_rate": 0.8,
      "feature_dim": 16,
      "entity_dim": 16,
      "user_model_name": "DICE",
      "dnn": [
        64,
        64
      ],
      "batch_size": 2048,
      "epoch": 200,
      "cuda": 5,
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "message": "DICE"
    }
[I 221225 03:05:59 utils:48] Epoch: [88], Info: [{'loss': 0.0006118689659730611, 'mae': 0.416729311548017, 'mse': 0.39431949440686415, 'click_loss': 31.504485417973328, 'CV': '0.00451', 'CV_turn': '0.01282', 'ctr': 2.3938023484996793, 'len_tra': 5.85, 'R_tra': 14.003743738723124, 'ifeat_feat': 0.8034188034188035, 'NX_0_click_loss': 33.49256566557292, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01978', 'NX_0_ctr': 2.333522115463891, 'NX_0_len_tra': 9.355, 'NX_0_R_tra': 21.8300993901647, 'NX_0_ifeat_feat': 0.7942276857295564, 'NX_10_click_loss': 32.31542049211329, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.34925703710385, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.4925703710385, 'NX_10_ifeat_feat': 0.761}]
[I 221225 03:12:24 utils:48] Epoch: [89], Info: [{'loss': 0.0006118436358282009, 'mae': 0.415644477942786, 'mse': 0.3944390808285002, 'click_loss': 32.72257897306065, 'CV': '0.00451', 'CV_turn': '0.01394', 'ctr': 2.4607413275264842, 'len_tra': 5.38, 'R_tra': 13.238788342092484, 'ifeat_feat': 0.7602230483271375, 'NX_0_click_loss': 35.18497153349068, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01651', 'NX_0_ctr': 2.372598046486044, 'NX_0_len_tra': 10.6, 'NX_0_R_tra': 25.149539292752067, 'NX_0_ifeat_feat': 0.7910377358490566, 'NX_10_click_loss': 33.633578207389405, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.4706771434703976, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.706771434703974, 'NX_10_ifeat_feat': 0.754}]
[I 221225 03:18:46 utils:48] Epoch: [90], Info: [{'loss': 0.0006118585679765841, 'mae': 0.41413533063299846, 'mse': 0.39458306924178377, 'click_loss': 32.411542447699894, 'CV': '0.00451', 'CV_turn': '0.01348', 'ctr': 2.4970563603566642, 'len_tra': 5.565, 'R_tra': 13.896118645384837, 'ifeat_feat': 0.7987421383647799, 'NX_0_click_loss': 33.927809572887305, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01709', 'NX_0_ctr': 2.3156539614011553, 'NX_0_len_tra': 9.07, 'NX_0_R_tra': 21.002981429908477, 'NX_0_ifeat_feat': 0.7866593164277839, 'NX_10_click_loss': 33.21962264818429, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.419076481764326, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.190764817643263, 'NX_10_ifeat_feat': 0.7495}]
[I 221225 03:25:07 utils:48] Epoch: [91], Info: [{'loss': 0.0006118577842520822, 'mae': 0.41522603755572823, 'mse': 0.3942230552957718, 'click_loss': 32.307379868040265, 'CV': '0.00481', 'CV_turn': '0.01514', 'ctr': 2.409743681832028, 'len_tra': 5.285, 'R_tra': 12.735495358482266, 'ifeat_feat': 0.7738883632923368, 'NX_0_click_loss': 34.03101872691777, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01768', 'NX_0_ctr': 2.3809817960116533, 'NX_0_len_tra': 9.05, 'NX_0_R_tra': 21.54788525390546, 'NX_0_ifeat_feat': 0.7856353591160221, 'NX_10_click_loss': 33.128409773532326, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.369670304004085, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.696703040040852, 'NX_10_ifeat_feat': 0.7555}]
[I 221225 03:31:23 utils:48] Epoch: [92], Info: [{'loss': 0.0006118542375329243, 'mae': 0.41472738411251014, 'mse': 0.39474074460407005, 'click_loss': 33.56727193897482, 'CV': '0.00451', 'CV_turn': '0.01393', 'ctr': 2.548526534321348, 'len_tra': 5.385, 'R_tra': 13.723815387320458, 'ifeat_feat': 0.7845868152274837, 'NX_0_click_loss': 35.6076847939555, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01691', 'NX_0_ctr': 2.3379629437732343, 'NX_0_len_tra': 10.055, 'NX_0_R_tra': 23.50821739963987, 'NX_0_ifeat_feat': 0.7876678269517653, 'NX_10_click_loss': 34.27737869695778, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.338323860684613, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.38323860684613, 'NX_10_ifeat_feat': 0.748}]
[I 221225 03:37:48 utils:48] Epoch: [93], Info: [{'loss': 0.0006118546056690106, 'mae': 0.4164028546278775, 'mse': 0.39443091991006035, 'click_loss': 31.332774640077062, 'CV': '0.00451', 'CV_turn': '0.01262', 'ctr': 2.341173374667873, 'len_tra': 5.945, 'R_tra': 13.918275712400504, 'ifeat_feat': 0.7939444911690496, 'NX_0_click_loss': 33.192627061753235, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01820', 'NX_0_ctr': 2.3077017094474077, 'NX_0_len_tra': 9.615, 'NX_0_R_tra': 22.188551936336825, 'NX_0_ifeat_feat': 0.7836713468538742, 'NX_10_click_loss': 32.147271108478684, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.408565510601172, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.085655106011718, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 03:43:57 utils:48] Epoch: [94], Info: [{'loss': 0.0006118634361403772, 'mae': 0.4150899641951247, 'mse': 0.3946447963673167, 'click_loss': 34.06209295777367, 'CV': '0.00391', 'CV_turn': '0.01240', 'ctr': 2.4144788554464705, 'len_tra': 5.24, 'R_tra': 12.651869202539507, 'ifeat_feat': 0.7719465648854962, 'NX_0_click_loss': 36.82020648449567, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01610', 'NX_0_ctr': 2.3073209161629737, 'NX_0_len_tra': 10.87, 'NX_0_R_tra': 25.080578358691522, 'NX_0_ifeat_feat': 0.7985280588776449, 'NX_10_click_loss': 35.01187446554438, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.3809697891069703, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.809697891069703, 'NX_10_ifeat_feat': 0.758}]
[I 221225 03:50:18 utils:48] Epoch: [95], Info: [{'loss': 0.0006118533363857873, 'mae': 0.41301358243290065, 'mse': 0.3948917118766555, 'click_loss': 33.767792913134436, 'CV': '0.00451', 'CV_turn': '0.01288', 'ctr': 2.4527093905833537, 'len_tra': 5.825, 'R_tra': 14.287032200148035, 'ifeat_feat': 0.7793991416309013, 'NX_0_click_loss': 35.49708764516426, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01725', 'NX_0_ctr': 2.2773791001683508, 'NX_0_len_tra': 9.275, 'NX_0_R_tra': 21.122691154061453, 'NX_0_ifeat_feat': 0.7886792452830189, 'NX_10_click_loss': 34.54465702710489, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.343672533849291, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.43672533849291, 'NX_10_ifeat_feat': 0.754}]
[I 221225 03:56:41 utils:48] Epoch: [96], Info: [{'loss': 0.0006118545106597051, 'mae': 0.4120156484591267, 'mse': 0.3949441522521718, 'click_loss': 34.198704255430094, 'CV': '0.00451', 'CV_turn': '0.01586', 'ctr': 2.495435573204292, 'len_tra': 4.73, 'R_tra': 11.803410261256301, 'ifeat_feat': 0.7917547568710359, 'NX_0_click_loss': 36.49238174320239, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01581', 'NX_0_ctr': 2.405240514682252, 'NX_0_len_tra': 10.755, 'NX_0_R_tra': 25.86836173540762, 'NX_0_ifeat_feat': 0.7870757787075778, 'NX_10_click_loss': 35.03184129822486, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3792199031138135, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.792199031138136, 'NX_10_ifeat_feat': 0.756}]
[I 221225 04:02:57 utils:48] Epoch: [97], Info: [{'loss': 0.0006118605296281103, 'mae': 0.4130180252902821, 'mse': 0.39493085786460275, 'click_loss': 34.24020057835209, 'CV': '0.00421', 'CV_turn': '0.01205', 'ctr': 2.422652317310366, 'len_tra': 5.81, 'R_tra': 14.075609963573225, 'ifeat_feat': 0.8012048192771084, 'NX_0_click_loss': 36.53805803511618, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01603', 'NX_0_ctr': 2.249857267632393, 'NX_0_len_tra': 10.295, 'NX_0_R_tra': 23.162280570275488, 'NX_0_ifeat_feat': 0.7882467217095678, 'NX_10_click_loss': 35.15178234645548, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3801951167267483, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.801951167267486, 'NX_10_ifeat_feat': 0.7625}]
[I 221225 04:09:18 utils:48] Epoch: [98], Info: [{'loss': 0.0006118536270265493, 'mae': 0.41487203597280015, 'mse': 0.394270839579165, 'click_loss': 32.86493301946777, 'CV': '0.00451', 'CV_turn': '0.01329', 'ctr': 2.413895319433027, 'len_tra': 5.645, 'R_tra': 13.626439078199438, 'ifeat_feat': 0.7812223206377326, 'NX_0_click_loss': 35.15011122076761, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01663', 'NX_0_ctr': 2.365870227006406, 'NX_0_len_tra': 9.92, 'NX_0_R_tra': 23.469432651903546, 'NX_0_ifeat_feat': 0.7938508064516129, 'NX_10_click_loss': 33.75542643366304, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.369966586212783, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.69966586212783, 'NX_10_ifeat_feat': 0.747}]
[I 221225 04:15:34 utils:48] Epoch: [99], Info: [{'loss': 0.0006118576812611198, 'mae': 0.4175983105324283, 'mse': 0.394405114461462, 'click_loss': 31.54424461152064, 'CV': '0.00481', 'CV_turn': '0.01390', 'ctr': 2.428350209380405, 'len_tra': 5.755, 'R_tra': 13.97515545498423, 'ifeat_feat': 0.7767158992180713, 'NX_0_click_loss': 33.49763783790955, 'NX_0_CV': '0.01202', 'NX_0_CV_turn': '0.02114', 'NX_0_ctr': 2.304659688672894, 'NX_0_len_tra': 9.46, 'NX_0_R_tra': 21.802080654845575, 'NX_0_ifeat_feat': 0.7943974630021141, 'NX_10_click_loss': 32.294948802702926, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.393331403487164, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.933314034871643, 'NX_10_ifeat_feat': 0.75}]
[I 221225 04:21:57 utils:48] Epoch: [100], Info: [{'loss': 0.0006118575001754956, 'mae': 0.41805440454666304, 'mse': 0.3947235069337234, 'click_loss': 30.146620324430724, 'CV': '0.00421', 'CV_turn': '0.01172', 'ctr': 2.4788591785556955, 'len_tra': 5.975, 'R_tra': 14.81118359187028, 'ifeat_feat': 0.7782426778242678, 'NX_0_click_loss': 31.627312643892797, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.02041', 'NX_0_ctr': 2.3113884248224768, 'NX_0_len_tra': 8.575, 'NX_0_R_tra': 19.820155742852737, 'NX_0_ifeat_feat': 0.8029154518950438, 'NX_10_click_loss': 30.706273934892064, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.336343307069184, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.36343307069184, 'NX_10_ifeat_feat': 0.7485}]
[I 221225 04:28:15 utils:48] Epoch: [101], Info: [{'loss': 0.0006118586296798338, 'mae': 0.41864375591500946, 'mse': 0.3944273256021425, 'click_loss': 30.53931834316905, 'CV': '0.00451', 'CV_turn': '0.01355', 'ctr': 2.4584357667461063, 'len_tra': 5.535, 'R_tra': 13.607441968939698, 'ifeat_feat': 0.7877145438121048, 'NX_0_click_loss': 32.47719664852848, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01898', 'NX_0_ctr': 2.2940696479751574, 'NX_0_len_tra': 9.745, 'NX_0_R_tra': 22.35570871951791, 'NX_0_ifeat_feat': 0.7922011287839917, 'NX_10_click_loss': 31.172601074180672, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.30383923336035, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.0383923336035, 'NX_10_ifeat_feat': 0.751}]
[I 221225 04:34:23 utils:48] Epoch: [102], Info: [{'loss': 0.0006118544387296602, 'mae': 0.414670020230164, 'mse': 0.39443891263889336, 'click_loss': 32.39858700691488, 'CV': '0.00451', 'CV_turn': '0.01398', 'ctr': 2.467016738726574, 'len_tra': 5.365, 'R_tra': 13.23554480326807, 'ifeat_feat': 0.7968313140726934, 'NX_0_click_loss': 34.280574570887026, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01796', 'NX_0_ctr': 2.3047369838097405, 'NX_0_len_tra': 9.185, 'NX_0_R_tra': 21.169009196292468, 'NX_0_ifeat_feat': 0.7947740881872618, 'NX_10_click_loss': 33.21763093827822, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.4087469794617604, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.087469794617604, 'NX_10_ifeat_feat': 0.7565}]
[I 221225 04:41:02 utils:48] Epoch: [103], Info: [{'loss': 0.0006118507549619338, 'mae': 0.4166907519800815, 'mse': 0.39426377589394346, 'click_loss': 31.243335103838643, 'CV': '0.00421', 'CV_turn': '0.01207', 'ctr': 2.46293331492981, 'len_tra': 5.8, 'R_tra': 14.285013226592898, 'ifeat_feat': 0.7612068965517241, 'NX_0_click_loss': 33.25982547575393, 'NX_0_CV': '0.01142', 'NX_0_CV_turn': '0.02047', 'NX_0_ctr': 2.350754708548622, 'NX_0_len_tra': 9.28, 'NX_0_R_tra': 21.81500369533121, 'NX_0_ifeat_feat': 0.7990301724137931, 'NX_10_click_loss': 32.01769172266759, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.4121990363959585, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.121990363959586, 'NX_10_ifeat_feat': 0.752}]
[I 221225 04:47:11 utils:48] Epoch: [104], Info: [{'loss': 0.0006118516779135496, 'mae': 0.4137033644550147, 'mse': 0.39466328167894504, 'click_loss': 33.962918648495986, 'CV': '0.00451', 'CV_turn': '0.01322', 'ctr': 2.444661875408568, 'len_tra': 5.675, 'R_tra': 13.87345614294362, 'ifeat_feat': 0.785022026431718, 'NX_0_click_loss': 36.583682823397126, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01530', 'NX_0_ctr': 2.2473400813424314, 'NX_0_len_tra': 11.11, 'NX_0_R_tra': 24.96794830371441, 'NX_0_ifeat_feat': 0.8033303330333034, 'NX_10_click_loss': 34.88715787171252, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.429135132302112, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.29135132302112, 'NX_10_ifeat_feat': 0.751}]
[I 221225 04:53:28 utils:48] Epoch: [105], Info: [{'loss': 0.00061185996520415, 'mae': 0.4167718130802365, 'mse': 0.3943951358563748, 'click_loss': 32.866602777446296, 'CV': '0.00421', 'CV_turn': '0.01311', 'ctr': 2.410038220652976, 'len_tra': 5.34, 'R_tra': 12.869604098286892, 'ifeat_feat': 0.795880149812734, 'NX_0_click_loss': 34.969683753448216, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01761', 'NX_0_ctr': 2.3498224693564245, 'NX_0_len_tra': 9.935, 'NX_0_R_tra': 23.345486233056075, 'NX_0_ifeat_feat': 0.7856064418721691, 'NX_10_click_loss': 33.76607498531799, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.363325422100894, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.633254221008936, 'NX_10_ifeat_feat': 0.7575}]
[I 221225 04:59:39 utils:48] Epoch: [106], Info: [{'loss': 0.00061185780536209, 'mae': 0.4153061374862198, 'mse': 0.39428437195868904, 'click_loss': 31.68742386010397, 'CV': '0.00391', 'CV_turn': '0.01149', 'ctr': 2.46539662197819, 'len_tra': 5.655, 'R_tra': 13.941817897286665, 'ifeat_feat': 0.7639257294429708, 'NX_0_click_loss': 33.53424247322195, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01740', 'NX_0_ctr': 2.347690473322615, 'NX_0_len_tra': 9.77, 'NX_0_R_tra': 22.936935924361947, 'NX_0_ifeat_feat': 0.7947799385875128, 'NX_10_click_loss': 32.4272367740265, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3734603467575024, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.734603467575024, 'NX_10_ifeat_feat': 0.751}]
[I 221225 05:06:04 utils:48] Epoch: [107], Info: [{'loss': 0.000611850726441067, 'mae': 0.41568643005213074, 'mse': 0.39413661607762634, 'click_loss': 31.88204689790999, 'CV': '0.00451', 'CV_turn': '0.01257', 'ctr': 2.4974322987891253, 'len_tra': 5.965, 'R_tra': 14.897183662277133, 'ifeat_feat': 0.7854149203688181, 'NX_0_click_loss': 33.97693811702959, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01611', 'NX_0_ctr': 2.3257693975102876, 'NX_0_len_tra': 9.93, 'NX_0_R_tra': 23.094890117277156, 'NX_0_ifeat_feat': 0.7940584088620343, 'NX_10_click_loss': 32.593287229520264, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.359953486424831, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.599534864248312, 'NX_10_ifeat_feat': 0.75}]
[I 221225 05:12:27 utils:48] Epoch: [108], Info: [{'loss': 0.0006118503313157548, 'mae': 0.4129474246475099, 'mse': 0.39471103084518644, 'click_loss': 33.54053551714063, 'CV': '0.00451', 'CV_turn': '0.01537', 'ctr': 2.4288282831488446, 'len_tra': 4.88, 'R_tra': 11.85268202176636, 'ifeat_feat': 0.7786885245901639, 'NX_0_click_loss': 35.87991380191694, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01865', 'NX_0_ctr': 2.3446080875019253, 'NX_0_len_tra': 9.92, 'NX_0_R_tra': 23.2585122280191, 'NX_0_ifeat_feat': 0.8029233870967742, 'NX_10_click_loss': 34.433520235448164, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.4045966218998784, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.04596621899878, 'NX_10_ifeat_feat': 0.747}]
[I 221225 05:18:55 utils:48] Epoch: [109], Info: [{'loss': 0.0006118557574534923, 'mae': 0.41620170892496705, 'mse': 0.3943569032070456, 'click_loss': 31.596213309718788, 'CV': '0.00511', 'CV_turn': '0.01381', 'ctr': 2.5820387096800235, 'len_tra': 6.155, 'R_tra': 15.892448258080544, 'ifeat_feat': 0.7774167343623071, 'NX_0_click_loss': 33.48852860867392, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01777', 'NX_0_ctr': 2.329640257851136, 'NX_0_len_tra': 10.13, 'NX_0_R_tra': 23.599255812032006, 'NX_0_ifeat_feat': 0.7882527147087858, 'NX_10_click_loss': 32.325444373715065, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.465132507908456, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.651325079084558, 'NX_10_ifeat_feat': 0.7595}]
[I 221225 05:25:28 utils:48] Epoch: [110], Info: [{'loss': 0.0006118569998997025, 'mae': 0.41449466617994923, 'mse': 0.3945924648587318, 'click_loss': 32.92074776240823, 'CV': '0.00451', 'CV_turn': '0.01411', 'ctr': 2.4608602856423007, 'len_tra': 5.315, 'R_tra': 13.079472418188827, 'ifeat_feat': 0.7591721542803387, 'NX_0_click_loss': 34.89458854198715, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01701', 'NX_0_ctr': 2.3689967900232123, 'NX_0_len_tra': 9.7, 'NX_0_R_tra': 22.979268863225162, 'NX_0_ifeat_feat': 0.7994845360824743, 'NX_10_click_loss': 33.73385640923326, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.357695389908051, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.576953899080507, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 05:31:29 utils:48] Epoch: [111], Info: [{'loss': 0.0006118505130577966, 'mae': 0.4185103695829694, 'mse': 0.39438387440946016, 'click_loss': 31.336605445301068, 'CV': '0.00421', 'CV_turn': '0.01174', 'ctr': 2.5429464671140867, 'len_tra': 5.96, 'R_tra': 15.155960943999958, 'ifeat_feat': 0.7827181208053692, 'NX_0_click_loss': 33.1865004927324, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01826', 'NX_0_ctr': 2.371050744685962, 'NX_0_len_tra': 9.855, 'NX_0_R_tra': 23.366705088880156, 'NX_0_ifeat_feat': 0.7929984779299848, 'NX_10_click_loss': 32.05480455369506, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.4420205885842776, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.420205885842776, 'NX_10_ifeat_feat': 0.7535}]
[I 221225 05:37:44 utils:48] Epoch: [112], Info: [{'loss': 0.0006118593204689294, 'mae': 0.4131364730797417, 'mse': 0.39484857159731174, 'click_loss': 34.07618054927051, 'CV': '0.00481', 'CV_turn': '0.01483', 'ctr': 2.448088503800279, 'len_tra': 5.395, 'R_tra': 13.207437478002506, 'ifeat_feat': 0.788693234476367, 'NX_0_click_loss': 36.01940385192217, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01687', 'NX_0_ctr': 2.3362515128696812, 'NX_0_len_tra': 9.485, 'NX_0_R_tra': 22.15934559956893, 'NX_0_ifeat_feat': 0.7870321560358461, 'NX_10_click_loss': 35.00721146173774, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.452182124808359, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.521821248083587, 'NX_10_ifeat_feat': 0.7555}]
[I 221225 05:43:55 utils:48] Epoch: [113], Info: [{'loss': 0.0006118502865937417, 'mae': 0.4170378817990177, 'mse': 0.3944706627015682, 'click_loss': 29.20957362510324, 'CV': '0.00481', 'CV_turn': '0.01370', 'ctr': 2.4105858462044427, 'len_tra': 5.84, 'R_tra': 14.077821341833946, 'ifeat_feat': 0.7773972602739726, 'NX_0_click_loss': 31.214535347419737, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01759', 'NX_0_ctr': 2.303941917331835, 'NX_0_len_tra': 10.515, 'NX_0_R_tra': 24.225949260744247, 'NX_0_ifeat_feat': 0.792677127912506, 'NX_10_click_loss': 29.927374170114014, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.3986102178587507, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.986102178587508, 'NX_10_ifeat_feat': 0.7515}]
[I 221225 05:50:14 utils:48] Epoch: [114], Info: [{'loss': 0.0006118581448250965, 'mae': 0.4181847680774864, 'mse': 0.394274963112908, 'click_loss': 31.148601924595216, 'CV': '0.00451', 'CV_turn': '0.01322', 'ctr': 2.3950793339916094, 'len_tra': 5.675, 'R_tra': 13.592075220402386, 'ifeat_feat': 0.785022026431718, 'NX_0_click_loss': 33.082887070743794, 'NX_0_CV': '0.01172', 'NX_0_CV_turn': '0.01935', 'NX_0_ctr': 2.2539119943286368, 'NX_0_len_tra': 10.075, 'NX_0_R_tra': 22.708163342861017, 'NX_0_ifeat_feat': 0.7925558312655087, 'NX_10_click_loss': 31.936288088882772, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3904823590167843, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.904823590167844, 'NX_10_ifeat_feat': 0.751}]
[I 221225 05:56:33 utils:48] Epoch: [115], Info: [{'loss': 0.0006118617377408286, 'mae': 0.41333312976661263, 'mse': 0.39527266274154954, 'click_loss': 33.70785938970516, 'CV': '0.00451', 'CV_turn': '0.01415', 'ctr': 2.4873637284554575, 'len_tra': 5.3, 'R_tra': 13.183027760813925, 'ifeat_feat': 0.7650943396226415, 'NX_0_click_loss': 35.69282376016473, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01559', 'NX_0_ctr': 2.287360531881491, 'NX_0_len_tra': 9.94, 'NX_0_R_tra': 22.736363686902017, 'NX_0_ifeat_feat': 0.7932595573440644, 'NX_10_click_loss': 34.523300139051074, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.386240328412629, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.86240328412629, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 06:02:43 utils:48] Epoch: [116], Info: [{'loss': 0.0006118588536133515, 'mae': 0.414755047490194, 'mse': 0.3943456683712681, 'click_loss': 33.17396707662464, 'CV': '0.00421', 'CV_turn': '0.01393', 'ctr': 2.581038523285354, 'len_tra': 5.025, 'R_tra': 12.969718579508903, 'ifeat_feat': 0.7870646766169154, 'NX_0_click_loss': 35.22634281794758, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01686', 'NX_0_ctr': 2.3340819407232356, 'NX_0_len_tra': 10.085, 'NX_0_R_tra': 23.53921637219383, 'NX_0_ifeat_feat': 0.7848289538919186, 'NX_10_click_loss': 33.84866528927685, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.400570082062499, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.005700820624995, 'NX_10_ifeat_feat': 0.754}]
[I 221225 06:08:52 utils:48] Epoch: [117], Info: [{'loss': 0.0006118527407011302, 'mae': 0.41508158561028635, 'mse': 0.394652170715336, 'click_loss': 34.423735781213445, 'CV': '0.00481', 'CV_turn': '0.01536', 'ctr': 2.378846208498784, 'len_tra': 5.21, 'R_tra': 12.393788746278664, 'ifeat_feat': 0.7706333973128598, 'NX_0_click_loss': 36.56664853620363, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01643', 'NX_0_ctr': 2.363969198490476, 'NX_0_len_tra': 10.345, 'NX_0_R_tra': 24.45526135838397, 'NX_0_ifeat_feat': 0.7970033832769454, 'NX_10_click_loss': 35.328309339579484, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.332430534418907, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.32430534418907, 'NX_10_ifeat_feat': 0.753}]
